"Order_ID","Order_Date","Order_Quantity","Sales","Profit","Unit_Price","Customer_Segment","Product_Category","Region"
57190,2015-05-28,36,620.45,171.94,17.48,"Small Business","Technology","Region 2"
57248,2014-10-15,34,167.5,-84.42,4.98,"Corporate","Office Supplies","Region 2"
57318,2015-01-10,33,158.79,74.14,4.91,"Small Business","Office Supplies","Region 2"
57318,2015-01-10,12,79.06,-47,6.68,"Small Business","Office Supplies","Region 2"
57350,2016-05-24,33,140.63,-111.87,4.28,"Small Business","Office Supplies","Region 2"
57350,2016-05-24,50,4872.6675,851.31,125.99,"Small Business","Technology","Region 2"
57381,2014-08-07,13,515.23,171.4,41.94,"Consumer","Office Supplies","Region 2"
57381,2014-08-07,22,41.65,-13.86,1.98,"Consumer","Office Supplies","Region 2"
57444,2016-05-13,24,178.92,-56.11,7.68,"Consumer","Office Supplies","Region 2"
57633,2016-02-06,12,351.12,202.63,30.93,"Corporate","Furniture","Region 2"
57669,2015-08-08,41,1803.12,544.93,40.98,"Consumer","Office Supplies","Region 2"
57734,2014-09-16,26,110.14,-89.22,4.24,"Small Business","Office Supplies","Region 2"
57734,2014-09-16,27,453.89,-75.06,16.98,"Small Business","Office Supplies","Region 2"
57760,2016-07-11,38,275.11,17.15,7.59,"Corporate","Furniture","Region 2"
57760,2016-07-11,34,102.34,-30.39,2.98,"Corporate","Office Supplies","Region 2"
57891,2015-12-17,17,934.9405,47.1,65.99,"Home Office","Technology","Region 2"
58084,2017-08-19,3,21.55,-2.87,7.31,"Small Business","Office Supplies","Region 2"
58084,2017-08-19,36,266.16,90.91,7.28,"Small Business","Office Supplies","Region 2"
58279,2014-04-11,44,1317.34,555.93,30.56,"Consumer","Office Supplies","Region 2"
58369,2017-08-30,46,320.57,-114.2,7.1,"Home Office","Office Supplies","Region 2"
58369,2017-08-30,16,2013.8,-98.43,119.99,"Home Office","Technology","Region 2"
58371,2015-05-11,5,2168.05,416.02,420.98,"Consumer","Office Supplies","Region 2"
58371,2015-05-11,44,303.07,-238.45,6.48,"Consumer","Office Supplies","Region 2"
58371,2015-05-11,48,1661.8,202.68,36.55,"Consumer","Office Supplies","Region 2"
58433,2016-06-30,11,2020.58,-45.02,180.98,"Home Office","Furniture","Region 2"
58433,2016-06-30,30,1533.46,730.44,48.04,"Home Office","Office Supplies","Region 2"
58433,2016-06-30,20,5989.048,541.01,400.98,"Home Office","Furniture","Region 2"
58855,2015-10-31,38,69.26,-113.86,1.74,"Corporate","Furniture","Region 2"
59204,2017-02-28,8,250.29,-9.31,31.74,"Home Office","Office Supplies","Region 2"
59204,2017-02-28,7,251.59,39.23,37.94,"Home Office","Office Supplies","Region 2"
59363,2014-05-02,24,158.91,-38.57,6.68,"Small Business","Office Supplies","Region 2"
59553,2015-11-12,15,171.57,12.5,11.34,"Small Business","Office Supplies","Region 2"
59553,2015-11-12,42,2170.305,264.32,65.99,"Small Business","Technology","Region 2"
59681,2014-06-11,23,224.34,-11.95,8.6,"Small Business","Office Supplies","Region 2"
59781,2017-12-12,43,262.13,-60.91,5.58,"Corporate","Office Supplies","Region 2"
59781,2017-12-12,24,173.12,-166.41,7.28,"Corporate","Office Supplies","Region 2"
59812,2016-06-21,46,9261.24,1646.43,193.17,"Consumer","Office Supplies","Region 2"
59812,2016-06-21,2,28.98,-18.39,12.64,"Consumer","Furniture","Region 2"
59815,2015-12-15,14,51.56,-1.06,3.71,"Consumer","Office Supplies","Region 2"
59971,2016-05-30,26,437.77,-125.8,15.98,"Home Office","Technology","Region 2"
59971,2016-05-30,45,514.86,-10.84,12.28,"Home Office","Office Supplies","Region 2"
59971,2016-05-30,12,356.27,84.53,30.98,"Home Office","Office Supplies","Region 2"
481,2017-10-07,44,4509.3775,1426.26,115.99,"Home Office","Technology","Region 2"
834,2014-05-22,15,1813.04,-164.4,115.99,"Home Office","Technology","Region 2"
2311,2016-04-30,31,1324.09,94.96,40.89,"Home Office","Furniture","Region 2"
2438,2015-07-14,20,278.68,8.9,14.48,"Corporate","Office Supplies","Region 2"
2438,2015-07-14,23,717.468,316.48,35.99,"Corporate","Technology","Region 2"
2595,2016-12-12,13,11764.25,2322.44,880.98,"Corporate","Furniture","Region 2"
2595,2016-12-12,4,25.17,5.88,5.47,"Corporate","Furniture","Region 2"
2595,2016-12-12,29,208.47,-125.6,6.48,"Corporate","Office Supplies","Region 2"
2790,2014-08-18,7,45.91,-35.54,5.44,"Home Office","Office Supplies","Region 2"
2790,2014-08-18,41,22319.58,-734.31,549.99,"Home Office","Technology","Region 2"
2790,2014-08-18,15,330.24,8.48,22.01,"Home Office","Office Supplies","Region 2"
2790,2014-08-18,15,520.65,30.63,34.76,"Home Office","Office Supplies","Region 2"
3395,2014-10-29,31,181.17,-59.88,5.38,"Consumer","Office Supplies","Region 2"
3395,2014-10-29,1,13.16,-10.29,7.35,"Consumer","Office Supplies","Region 2"
3395,2014-10-29,7,107.88,25.59,15.57,"Consumer","Office Supplies","Region 2"
3395,2014-10-29,29,623.02,-255.66,20.89,"Consumer","Office Supplies","Region 2"
3907,2017-08-18,34,729.83,-135.1,22.38,"Small Business","Office Supplies","Region 2"
3907,2017-08-18,36,1083.19,214.61,29.99,"Small Business","Technology","Region 2"
4195,2015-05-28,30,255.74,37.09,8.5,"Corporate","Technology","Region 2"
4391,2017-02-16,20,2592.432,428.47,155.99,"Home Office","Technology","Region 2"
4422,2016-05-20,12,313.43,104.03,25.38,"Consumer","Furniture","Region 2"
4422,2016-05-20,17,390.11,-19.92,21.38,"Consumer","Office Supplies","Region 2"
4741,2017-07-06,40,342.97,-131.63,8.75,"Consumer","Furniture","Region 2"
4835,2014-10-24,3,9.4,-7.6,2.52,"Home Office","Office Supplies","Region 2"
5095,2017-04-21,7,786.675,-315.03,125.99,"Corporate","Technology","Region 2"
5317,2014-09-08,38,212.57,9.49,5.34,"Small Business","Office Supplies","Region 2"
5317,2014-09-08,10,1469.48,-263.65,140.98,"Small Business","Furniture","Region 2"
5317,2014-09-08,25,4279.24,890.18,205.99,"Small Business","Technology","Region 2"
5735,2014-12-10,10,2665.64,-107.49,280.98,"Home Office","Furniture","Region 2"
5856,2014-11-05,42,10307.01,3025.59,230.98,"Small Business","Furniture","Region 2"
5891,2017-12-28,2,44.45,-17.46,20.98,"Home Office","Office Supplies","Region 2"
6274,2016-07-13,22,46.36,-56.73,1.74,"Home Office","Furniture","Region 2"
6309,2015-06-09,10,29.79,3.76,2.88,"Corporate","Office Supplies","Region 2"
6368,2014-02-22,40,19100.45,6839.95,442.14,"Corporate","Technology","Region 2"
6978,2015-12-09,47,371.95,-87.4,8.12,"Home Office","Technology","Region 2"
9505,2017-06-07,2,316.52,-542.32,152.48,"Home Office","Technology","Region 2"
9505,2017-06-07,5,155.39,-127.7,32.98,"Home Office","Technology","Region 2"
9794,2017-03-24,25,135.23,-45.65,5.68,"Consumer","Office Supplies","Region 2"
10148,2014-03-25,27,14357.85,3309.55,500.98,"Small Business","Furniture","Region 2"
11045,2017-03-25,35,710.86,196.22,19.98,"Home Office","Office Supplies","Region 2"
11074,2016-06-08,21,114.53,-39.23,5.68,"Corporate","Office Supplies","Region 2"
11074,2016-06-08,44,7164.7435,1609.29,205.99,"Corporate","Technology","Region 2"
12449,2015-01-31,36,1400.1,88.68,39.98,"Small Business","Technology","Region 2"
14661,2015-01-24,38,1325.06,-180.23,35.77,"Home Office","Technology","Region 2"
15622,2016-08-24,34,8581.25,1464.23,240.98,"Consumer","Furniture","Region 2"
15622,2016-08-24,21,135.99,-129.24,6.48,"Consumer","Office Supplies","Region 2"
15778,2015-05-06,9,43.23,-29.53,3.98,"Small Business","Office Supplies","Region 2"
16164,2017-01-02,22,3353.54,1189.96,162.93,"Home Office","Office Supplies","Region 2"
16164,2017-01-02,26,69.38,-70.73,2.52,"Home Office","Office Supplies","Region 2"
16166,2015-01-31,36,78.51,-10.06,2.18,"Small Business","Office Supplies","Region 2"
16768,2014-07-25,9,101.47,-18.64,10.89,"Corporate","Office Supplies","Region 2"
17313,2014-05-07,27,130.49,47.09,4.76,"Consumer","Office Supplies","Region 2"
17447,2017-05-18,42,861.41,128,18.97,"Home Office","Office Supplies","Region 2"
18145,2015-09-04,21,361.98,-55.61,15.99,"Corporate","Technology","Region 2"
18215,2015-09-19,29,965.82,169.15,34.99,"Home Office","Technology","Region 2"
18598,2015-08-06,24,349.65,28.55,14.48,"Home Office","Office Supplies","Region 2"
18598,2015-08-06,46,4814.12,855.14,102.3,"Home Office","Furniture","Region 2"
19234,2014-01-24,24,359.65,-11.15,14.42,"Corporate","Office Supplies","Region 2"
19555,2015-02-11,36,246.24,-118.9,6.68,"Small Business","Office Supplies","Region 2"
19555,2015-02-11,8,78.67,14.1,9.11,"Small Business","Office Supplies","Region 2"
19843,2015-07-29,33,4416.651,1020.41,155.99,"Home Office","Technology","Region 2"
20646,2016-03-29,41,1204.0845,341.96,35.99,"Corporate","Technology","Region 2"
21222,2014-02-03,36,181.39,-32.4,5.08,"Home Office","Furniture","Region 2"
21222,2014-02-03,26,846.0815,-120.93,35.99,"Home Office","Technology","Region 2"
23136,2014-09-25,41,9312.52,3039.37,218.08,"Small Business","Furniture","Region 2"
23136,2014-09-25,43,220.47,-135.16,4.98,"Small Business","Technology","Region 2"
23685,2017-06-29,46,7928.562,2229.48,205.99,"Corporate","Technology","Region 2"
23745,2017-12-05,12,715.8,-279.12,55.5,"Corporate","Furniture","Region 2"
23745,2017-12-05,47,10941.23,1687.07,227.55,"Corporate","Furniture","Region 2"
25571,2017-08-18,42,3749,-1032.13,89.83,"Consumer","Office Supplies","Region 2"
26053,2017-01-23,48,878.75,70.46,18.97,"Corporate","Office Supplies","Region 2"
26374,2014-11-05,5,90.9415,-109.42,20.99,"Corporate","Technology","Region 2"
26944,2014-11-07,6,453.87,-217.69,73.98,"Home Office","Technology","Region 2"
27013,2014-07-05,28,2232.15,-746.44,80.98,"Home Office","Office Supplies","Region 2"
27013,2014-07-05,26,7007.19,-274.95,279.48,"Home Office","Office Supplies","Region 2"
27904,2016-09-02,8,460.5895,-171.2,65.99,"Consumer","Technology","Region 2"
27974,2015-10-07,31,813.41,284.65,28.48,"Home Office","Technology","Region 2"
29767,2016-02-05,48,4153.06,1499.41,90.24,"Home Office","Office Supplies","Region 2"
29826,2014-09-24,9,157.63,-78.13,17.98,"Consumer","Technology","Region 2"
30566,2016-06-30,34,225.45,-193.39,6.48,"Small Business","Office Supplies","Region 2"
30852,2014-05-14,35,2827.1425,713.88,95.99,"Corporate","Technology","Region 2"
31204,2015-08-21,14,215.52,75.83,14.34,"Small Business","Furniture","Region 2"
31204,2015-08-21,8,10.46,-0.89,1.14,"Small Business","Office Supplies","Region 2"
32513,2017-02-01,23,3982.21,1413.94,165.98,"Corporate","Office Supplies","Region 2"
32513,2017-02-01,40,66.55,-15.13,1.6,"Corporate","Office Supplies","Region 2"
32641,2015-03-21,18,167.53,-9.57,8.85,"Home Office","Office Supplies","Region 2"
33729,2017-09-19,26,6995.56,-286.58,279.48,"Small Business","Office Supplies","Region 2"
34083,2017-02-04,29,1415.148,-64.94,55.99,"Small Business","Technology","Region 2"
34275,2014-07-01,3,6041.01,-4793,2036.48,"Small Business","Technology","Region 2"
34532,2017-12-11,41,1234.36,-84.77,30.98,"Small Business","Office Supplies","Region 2"
35239,2016-11-11,21,109.29,-77.08,5.28,"Small Business","Office Supplies","Region 2"
35239,2016-11-11,38,2257.88,474.98,59.76,"Small Business","Office Supplies","Region 2"
35875,2016-06-13,31,348.92,28.47,10.98,"Corporate","Office Supplies","Region 2"
37125,2015-01-14,46,72.18,11.83,1.48,"Consumer","Office Supplies","Region 2"
37158,2017-09-22,25,172.04,-85.11,6.48,"Consumer","Office Supplies","Region 2"
37380,2016-03-31,29,737.38,90.04,26.64,"Home Office","Furniture","Region 2"
37380,2016-03-31,47,507.18,74.73,9.99,"Home Office","Office Supplies","Region 2"
37380,2016-03-31,42,151.19,27.37,3.55,"Home Office","Office Supplies","Region 2"
37445,2017-02-17,37,2180.23,660.25,60.22,"Corporate","Office Supplies","Region 2"
38240,2014-12-19,42,1651.07,-100.49,40.98,"Consumer","Technology","Region 2"
38661,2017-02-11,48,326.1,-118.74,6.48,"Corporate","Office Supplies","Region 2"
38661,2017-02-11,6,170.374,-67.13,35.99,"Corporate","Technology","Region 2"
39110,2015-02-05,14,2595.07,1217.19,194.3,"Home Office","Furniture","Region 2"
39235,2015-07-14,34,801.98,-99.95,21.66,"Corporate","Office Supplies","Region 2"
39270,2016-02-06,11,65.78,-17.42,5.81,"Home Office","Office Supplies","Region 2"
39586,2016-05-18,1,10.48,-5.44,3.52,"Corporate","Office Supplies","Region 2"
39812,2014-06-20,40,323.63,-205.49,8.04,"Home Office","Office Supplies","Region 2"
40673,2017-02-16,14,157.49,62.54,10.94,"Home Office","Office Supplies","Region 2"
41413,2016-11-15,17,10134.55,-597.21,599.99,"Corporate","Technology","Region 2"
41413,2016-11-15,46,1765.64,108.65,40.97,"Corporate","Furniture","Region 2"
41413,2016-11-15,23,156.5,-49.6,6.48,"Corporate","Office Supplies","Region 2"
41824,2015-07-04,8,157.51,46.48,18.94,"Corporate","Office Supplies","Region 2"
41824,2015-07-04,33,97.78,-31.22,2.98,"Corporate","Office Supplies","Region 2"
42628,2016-05-04,4,1199.336,224.8,349.45,"Consumer","Furniture","Region 2"
42722,2017-10-07,23,1152.16,286.98,48.92,"Home Office","Office Supplies","Region 2"
42722,2017-10-07,2,19.9,15.97,7.38,"Home Office","Furniture","Region 2"
42753,2017-01-17,45,4072.8175,897.36,115.99,"Small Business","Technology","Region 2"
43013,2016-04-21,43,1438.33,163.38,34.76,"Home Office","Office Supplies","Region 2"
44198,2016-01-04,35,625.9485,-87.02,20.99,"Home Office","Technology","Region 2"
44451,2016-09-10,4,12.49,-13.5,1.98,"Home Office","Office Supplies","Region 2"
44576,2014-12-25,30,1653.607,294.97,65.99,"Small Business","Technology","Region 2"
46053,2017-09-13,31,2447.1075,856.96,85.99,"Consumer","Technology","Region 2"
47329,2015-02-10,2,26.64,-13.88,11.55,"Home Office","Office Supplies","Region 2"
47329,2015-02-10,16,88.19,-25.97,4.98,"Home Office","Office Supplies","Region 2"
47461,2015-04-25,39,318.28,114.95,8.17,"Small Business","Office Supplies","Region 2"
47461,2015-04-25,34,289.53,46.97,8.69,"Small Business","Office Supplies","Region 2"
47461,2015-04-25,45,322.8,53.15,7.08,"Small Business","Office Supplies","Region 2"
47525,2016-03-02,40,649.46,189.04,15.98,"Small Business","Technology","Region 2"
48803,2017-11-09,19,200.41,-23.65,10.23,"Home Office","Office Supplies","Region 2"
50822,2017-02-06,6,1635.29,7.92,276.2,"Small Business","Furniture","Region 2"
50822,2017-02-06,37,316.35,-52.18,8.12,"Small Business","Technology","Region 2"
51714,2014-09-05,33,194.09,-63.35,5.78,"Home Office","Office Supplies","Region 2"
51815,2014-05-26,37,227.5,-256.52,5.94,"Small Business","Office Supplies","Region 2"
51815,2014-05-26,21,2292.1015,398.36,125.99,"Small Business","Technology","Region 2"
51906,2016-08-31,24,206.34,-38.23,8.46,"Home Office","Technology","Region 2"
53189,2016-08-22,29,214.19,-40.56,6.48,"Corporate","Office Supplies","Region 2"
54307,2017-01-07,41,198.29,-134.41,4.91,"Corporate","Office Supplies","Region 2"
54917,2015-04-09,12,6034.68,-517.08,499.99,"Small Business","Technology","Region 2"
56930,2017-08-17,47,228.31,8.89,4.71,"Home Office","Office Supplies","Region 2"
57511,2014-10-06,32,98.46,41.54,2.89,"Corporate","Office Supplies","Region 2"
57511,2014-10-06,11,569.636,-173.25,55.99,"Corporate","Technology","Region 2"
57857,2015-05-01,18,314.96,153.48,18.65,"Small Business","Furniture","Region 2"
57861,2017-10-25,40,120.15,11.32,2.88,"Small Business","Office Supplies","Region 2"
58247,2016-09-22,8,1058.82,211.73,131.12,"Home Office","Office Supplies","Region 2"
58247,2016-09-22,14,92.07,-64.5,6.48,"Home Office","Office Supplies","Region 2"
58470,2016-06-07,24,1811.55,512.69,81.32,"Small Business","Office Supplies","Region 2"
58470,2016-06-07,13,49.08,-0.31,3.71,"Small Business","Office Supplies","Region 2"
58470,2016-06-07,36,236.19,-76.92,6.48,"Small Business","Office Supplies","Region 2"
58470,2016-06-07,45,854.14,94,18.97,"Small Business","Office Supplies","Region 2"
58470,2016-06-07,5,159.5,-57.98,31.98,"Small Business","Office Supplies","Region 2"
58759,2014-01-21,4,33.44,-6.88,8.01,"Corporate","Office Supplies","Region 2"
59780,2015-02-20,21,6776.92,1395.02,306.14,"Home Office","Technology","Region 2"
358,2015-09-19,33,1640.9,-1348.06,48.58,"Corporate","Furniture","Region 1"
358,2015-09-19,33,1235.87,269.27,39.48,"Corporate","Technology","Region 1"
1767,2016-03-12,10,46.34,-7.76,4.71,"Corporate","Office Supplies","Region 1"
1863,2015-09-22,26,2415.38,-1131.6,95.95,"Small Business","Furniture","Region 1"
3046,2016-11-28,24,10094.43,4451.01,420.98,"Small Business","Office Supplies","Region 1"
7078,2015-04-11,9,112.12,-8.45,11.33,"Corporate","Office Supplies","Region 1"
7078,2015-04-11,11,49.58,-47.02,3.36,"Corporate","Office Supplies","Region 1"
7078,2015-04-11,16,1939.65,-885.73,122.99,"Corporate","Furniture","Region 1"
7078,2015-04-11,29,465.52,65.35,14.98,"Corporate","Furniture","Region 1"
7654,2015-02-10,3,19.47,-14.29,4.13,"Small Business","Office Supplies","Region 1"
7746,2015-12-05,1,28.96,-27.07,19.98,"Consumer","Office Supplies","Region 1"
8387,2015-03-20,35,1133.96,185.09,31.74,"Corporate","Office Supplies","Region 1"
8768,2016-08-17,44,2422.4405,568.18,65.99,"Small Business","Technology","Region 1"
9504,2017-11-25,17,1954.796,98.35,140.99,"Small Business","Technology","Region 1"
10341,2017-12-21,17,2312.96,43.03,145.45,"Small Business","Technology","Region 1"
11014,2015-09-07,39,286.81,110.05,7.64,"Corporate","Office Supplies","Region 1"
14176,2014-03-12,39,1233.4775,453.8,35.99,"Small Business","Technology","Region 1"
14497,2017-05-20,34,214.03,-138.92,5.78,"Small Business","Office Supplies","Region 1"
15074,2014-11-28,27,941.4,369.48,35.44,"Consumer","Office Supplies","Region 1"
15104,2017-03-29,23,109.43,21.77,4.82,"Small Business","Office Supplies","Region 1"
16834,2015-10-23,23,158.78,33.26,7.04,"Consumer","Office Supplies","Region 1"
17445,2016-08-20,33,249.48,-73.83,8.32,"Small Business","Technology","Region 1"
18593,2016-09-21,23,6572.04,1579.34,300.97,"Corporate","Technology","Region 1"
18593,2016-09-21,19,1051.992,-1280.6,70.89,"Corporate","Furniture","Region 1"
19652,2017-06-02,28,2711.14,-307.86,89.99,"Corporate","Furniture","Region 1"
19652,2017-06-02,34,1829.8715,367.46,65.99,"Corporate","Technology","Region 1"
20743,2016-12-14,39,231.21,-179.96,5.28,"Consumer","Office Supplies","Region 1"
21862,2015-09-12,1,28.75,-14.35,14.27,"Consumer","Office Supplies","Region 1"
21862,2015-09-12,4,19014.24,-10263.66,6783.02,"Consumer","Technology","Region 1"
21862,2015-09-12,46,385.05,56.75,8.14,"Consumer","Office Supplies","Region 1"
22787,2016-04-04,35,46.44,-16.3,1.26,"Corporate","Office Supplies","Region 1"
23170,2014-05-21,20,4252.89,969.42,218.08,"Consumer","Furniture","Region 1"
23328,2015-09-15,39,5740.32,1285.74,145.45,"Small Business","Technology","Region 1"
24260,2015-10-03,48,548.3,-47.92,11.97,"Corporate","Office Supplies","Region 1"
26054,2015-02-12,47,396.78,-321.21,8.37,"Small Business","Furniture","Region 1"
27750,2017-10-19,12,769.17,-212.01,58.14,"Small Business","Furniture","Region 1"
27750,2017-10-19,18,7370.84,999.87,449.99,"Small Business","Technology","Region 1"
27872,2016-10-12,25,388.71,36.43,14.27,"Corporate","Office Supplies","Region 1"
31109,2016-10-27,49,1515,219.04,31.74,"Small Business","Office Supplies","Region 1"
32165,2017-10-14,47,3413.69,175.24,73.98,"Small Business","Technology","Region 1"
32165,2017-10-14,38,2939.6825,192.06,85.99,"Small Business","Technology","Region 1"
32325,2017-11-01,45,1103.73,189.28,22.98,"Corporate","Furniture","Region 1"
33189,2014-11-20,3,87.21,-96.54,27.48,"Consumer","Technology","Region 1"
33189,2014-11-20,5,50.19,0.15,10.06,"Consumer","Office Supplies","Region 1"
33479,2017-09-18,50,762.2,16.57,15.01,"Home Office","Office Supplies","Region 1"
33479,2017-09-18,27,235.45,-8.82,8.56,"Home Office","Office Supplies","Region 1"
34311,2014-09-05,39,132.79,-100.24,3.28,"Corporate","Office Supplies","Region 1"
34311,2014-09-05,32,232.85,-262.62,6.98,"Corporate","Office Supplies","Region 1"
35111,2015-06-05,39,893.29,256.16,23.99,"Small Business","Office Supplies","Region 1"
35173,2017-03-13,29,6483.26,341.98,240.98,"Corporate","Furniture","Region 1"
35173,2017-03-13,13,1446.207,29.56,125.99,"Corporate","Technology","Region 1"
36773,2015-09-23,24,2048.78,994.68,83.98,"Small Business","Office Supplies","Region 1"
36997,2015-12-05,39,104.33,39.91,2.61,"Consumer","Office Supplies","Region 1"
37700,2014-12-08,27,3390.51,1169.71,122.99,"Corporate","Office Supplies","Region 1"
40162,2015-01-24,28,1581.23,760.79,55.98,"Home Office","Office Supplies","Region 1"
41987,2016-10-20,25,6481.048,1760.11,320.64,"Corporate","Furniture","Region 1"
42083,2016-12-10,38,5526.16,1263.98,140.81,"Consumer","Furniture","Region 1"
42083,2016-12-10,36,236.89,-86.3,6.48,"Consumer","Office Supplies","Region 1"
42083,2016-12-10,33,68.42,-57.97,2.08,"Consumer","Office Supplies","Region 1"
42151,2015-12-15,35,4408.6695,1140.67,155.99,"Consumer","Technology","Region 1"
42658,2015-06-15,29,146.68,-8.33,5.28,"Home Office","Office Supplies","Region 1"
43911,2014-01-14,29,577.89,-53.89,19.99,"Corporate","Furniture","Region 1"
43911,2014-01-14,36,9920.85,2685.19,264.98,"Corporate","Technology","Region 1"
43911,2014-01-14,23,7484.31,1278.45,320.98,"Corporate","Furniture","Region 1"
44005,2015-09-03,7,733.36,-270.48,99.99,"Corporate","Technology","Region 1"
45284,2017-01-06,7,91.43,-42.98,11.66,"Consumer","Office Supplies","Region 1"
45668,2015-12-12,8,704.77,-298.9,81.94,"Corporate","Furniture","Region 1"
46023,2017-03-24,50,1101.76,-204.22,21.66,"Small Business","Office Supplies","Region 1"
46533,2014-10-07,3,215.24,49.76,55.5,"Small Business","Furniture","Region 1"
46533,2014-10-07,12,654.874,-82.06,65.99,"Small Business","Technology","Region 1"
48321,2015-07-29,31,5875.66,1856.12,178.47,"Consumer","Office Supplies","Region 1"
48673,2017-04-26,36,570.14,-90.72,15.31,"Home Office","Office Supplies","Region 1"
48742,2017-04-17,42,825.63,379.74,18.94,"Consumer","Office Supplies","Region 1"
50246,2015-08-18,14,102.04,-47.67,6.48,"Corporate","Office Supplies","Region 1"
51200,2016-11-17,29,1617.88,271.9,53.98,"Small Business","Technology","Region 1"
51297,2017-11-11,41,356.28,65.76,8.69,"Small Business","Office Supplies","Region 1"
51968,2014-09-05,43,3231.564,1166.09,85.99,"Home Office","Technology","Region 1"
53027,2015-10-26,38,1323.31,146.64,35.89,"Home Office","Office Supplies","Region 1"
55813,2017-07-28,39,2650.77,-824.43,70.71,"Corporate","Furniture","Region 1"
56577,2016-11-01,19,1134.2,-351.51,58.14,"Small Business","Furniture","Region 1"
56834,2016-04-30,22,1900.47,202.73,80.97,"Corporate","Technology","Region 1"
56834,2016-04-30,33,205.52,-118.55,6.48,"Corporate","Office Supplies","Region 1"
57380,2016-10-19,3,545.88,-95.04,212.6,"Consumer","Furniture","Region 1"
58722,2017-10-11,45,4042.96,-699.72,89.99,"Small Business","Furniture","Region 1"
59686,2016-03-07,41,243.37,-106.42,5.8,"Corporate","Office Supplies","Region 1"
6791,2016-02-01,14,730.33,110.77,51.98,"Small Business","Technology","Region 1"
9895,2015-04-20,9,54.79,-6.82,5.85,"Small Business","Office Supplies","Region 1"
11846,2015-04-20,49,7319.85,611.43,152.48,"Corporate","Technology","Region 1"
11846,2015-04-20,28,707.44,-50.27,24.98,"Corporate","Office Supplies","Region 1"
12450,2014-03-12,15,1146.41,-88.61,73.98,"Small Business","Technology","Region 1"
16518,2017-09-29,4,80.29,-6.57,18.97,"Corporate","Office Supplies","Region 1"
16518,2017-09-29,36,2628.9225,832.19,85.99,"Corporate","Technology","Region 1"
17860,2016-04-05,16,139,-96.33,7.77,"Small Business","Office Supplies","Region 1"
18596,2017-10-02,42,4917.69,126.31,110.98,"Small Business","Furniture","Region 1"
18596,2017-10-02,32,416.8,223.38,12.53,"Small Business","Office Supplies","Region 1"
21410,2017-05-01,16,2101.59,554.91,123.38,"Corporate","Office Supplies","Region 1"
22563,2017-05-20,32,251.51,-9.78,7.7,"Home Office","Furniture","Region 1"
25318,2016-11-18,1,3.2,-3.16,1.88,"Small Business","Office Supplies","Region 1"
26688,2015-08-18,21,424.13,57.17,20.27,"Home Office","Office Supplies","Region 1"
26688,2015-08-18,7,69.4,12.02,9.93,"Home Office","Office Supplies","Region 1"
26881,2014-08-01,26,10692.97,-410.39,424.21,"Small Business","Furniture","Region 1"
26887,2016-05-14,38,1637.78,461.65,42.98,"Small Business","Office Supplies","Region 1"
26887,2016-05-14,23,193.84,-117.1,8.04,"Small Business","Office Supplies","Region 1"
29761,2017-07-03,48,1463.105,446.99,35.99,"Corporate","Technology","Region 1"
29761,2017-07-03,42,1085.4,262.32,25.98,"Corporate","Office Supplies","Region 1"
29761,2017-07-03,19,123.67,-34.17,6.24,"Corporate","Furniture","Region 1"
31810,2014-05-21,46,355.55,-166.74,7.28,"Home Office","Furniture","Region 1"
36548,2015-10-30,8,44.99,-40.43,4.98,"Corporate","Office Supplies","Region 1"
39585,2016-12-28,32,166.17,-22.74,5.08,"Corporate","Furniture","Region 1"
41793,2014-05-15,48,1286.87,384.38,26.48,"Small Business","Furniture","Region 1"
42949,2014-05-21,40,202.11,-17.49,5,"Small Business","Office Supplies","Region 1"
42949,2014-05-21,49,630.99,-114.64,12.99,"Small Business","Technology","Region 1"
43044,2014-10-17,23,103.5,-73.07,4.24,"Home Office","Office Supplies","Region 1"
43044,2014-10-17,3,19707.2,-12558,6783.02,"Home Office","Technology","Region 1"
46048,2017-12-11,10,135.77,0.53,12.98,"Home Office","Office Supplies","Region 1"
46048,2017-12-11,35,447.25,-15.92,13.48,"Home Office","Office Supplies","Region 1"
48354,2016-04-19,25,1387.29,405.64,55.48,"Home Office","Office Supplies","Region 1"
49798,2017-12-08,5,1424.95,-517.83,280.98,"Home Office","Furniture","Region 1"
49798,2017-12-08,29,321.5,20.31,10.98,"Home Office","Office Supplies","Region 1"
52900,2016-05-19,16,101.14,-32.62,5.98,"Home Office","Office Supplies","Region 1"
57572,2016-07-11,30,139.08,-120.04,4.98,"Home Office","Technology","Region 1"
57572,2016-07-11,9,75.28,-17.22,7.64,"Home Office","Office Supplies","Region 1"
57766,2015-04-30,17,517.98,-85.32,30.53,"Consumer","Office Supplies","Region 1"
58566,2016-08-22,45,4680.89,693.01,105.29,"Consumer","Furniture","Region 1"
58566,2016-08-22,42,2414.9945,624.71,65.99,"Consumer","Technology","Region 1"
59139,2016-01-29,12,849.51,163.1,70.97,"Home Office","Office Supplies","Region 1"
59139,2016-01-29,38,189.49,-13.71,5.34,"Home Office","Office Supplies","Region 1"
59942,2014-02-08,47,714.46,-268.65,15.98,"Corporate","Technology","Region 1"
5350,2015-10-09,39,434.73,-12.2,11.33,"Consumer","Office Supplies","Region 1"
6850,2015-02-11,8,81.56,-7.23,10.01,"Corporate","Technology","Region 1"
6850,2015-02-11,41,2088.5,675.07,51.98,"Corporate","Technology","Region 1"
